Organisation Name,Department where exp. Incurred,Service Category Label,Supplier (Beneficiary),Purpose of Expenditure,Procurement (Merchant) Category,Purchase Date,Settlement Date,Transaction Number,Net Amount (£)
Stockport MBC,Services to People,Childrens & Educational Services,COASTAL HOTELS NO LIMI,Care Payments,Social Community Care Supplies & Services  ,23.08.2019,16.09.2019,GPC08190000088,20.00
Stockport MBC,Services to People,Childrens & Educational Services,TRAINLINE.COM,Travelling Expenses,Human Resources Travel & Subsistence ,22.08.2019,16.09.2019,GPC08190000089,229.80
Stockport MBC,Services to People,Childrens & Educational Services,TRAVELODGE GB0000,Third party payments - Private/Voluntary Sector,Social Community Care Supplies & Services  ,22.08.2019,16.09.2019,GPC08190000090,67.08
Stockport MBC,Services to People,Childrens & Educational Services,TRAINLINE.COM,Travelling Expenses,Human Resources Travel & Subsistence ,20.08.2019,16.09.2019,GPC08190000091,200.30
Stockport MBC,Services to People,Childrens & Educational Services,TRAINLINE.COM,Care Payments,Social Community Care Supplies & Services  ,16.08.2019,16.09.2019,GPC08190000092,68.50
Stockport MBC,Services to People,Childrens & Educational Services,PREMIER INN44521365,Staff Training,Human Resources  ,16.08.2019,16.09.2019,GPC08190000093,193.34
Stockport MBC,Services to People,Childrens & Educational Services,TRAINLINE.COM,Staff Training,Human Resources  ,08.08.2019,16.09.2019,GPC08190000094,251.50
Stockport MBC,Services to People,Childrens & Educational Services,TRAVELODGE GB0000,Third party payments - Private/Voluntary Sector,Social Community Care Supplies & Services  ,08.08.2019,16.09.2019,GPC08190000095,316.80
Stockport MBC,Services to People,Childrens & Educational Services,JET2.COM  7980047371855,Care Payments,Social Community Care Supplies & Services  ,06.08.2019,16.09.2019,GPC08190000096,43.01
Stockport MBC,Services to People,Childrens & Educational Services,WWW.JET2. 0LS80047374626,Care Payments,Social Community Care Supplies & Services  ,06.08.2019,16.09.2019,GPC08190000097,76.00
Stockport MBC,Services to People,Childrens & Educational Services,EB  FROM CONSULTATION,Staff Training,Human Resources  ,12.08.2019,16.09.2019,GPC08190000098,175.00
Stockport MBC,Services to People,Childrens & Educational Services,TRAINLINE.COM,Care Payments,Social Community Care Supplies & Services  ,15.08.2019,16.09.2019,GPC08190000099,140.50
Stockport MBC,Services to People,Childrens & Educational Services,TRAINLINE.COM,Care Payments,Social Community Care Supplies & Services  ,15.08.2019,16.09.2019,GPC08190000100,87.00
Stockport MBC,Services to People,Childrens & Educational Services,TRAVELODGE GB0000,Third party payments - Private/Voluntary Sector,Social Community Care Supplies & Services  ,06.08.2019,16.09.2019,GPC08190000101,851.50
Stockport MBC,Services to People,Childrens & Educational Services,AMAZON.CO.UK,Furniture and Equipment,Environmental Services Technical Equipment ,01.09.2019,16.09.2019,GPC08190000102,-13.83
Stockport MBC,Services to People,Childrens & Educational Services,AMAZON.CO.UK MA8CV40U4,Furniture and Equipment,Environmental Services Technical Equipment ,01.09.2019,16.09.2019,GPC08190000103,13.83
Stockport MBC,Services to People,Childrens & Educational Services,AMAZON MUSIC MA9B09TL4,Library Equipment,Education Library Books ,29.08.2019,16.09.2019,GPC08190000104,3.99
Stockport MBC,Services to People,Childrens & Educational Services,WWW.TAMESIDESPORTSTRUS,Care Payments,Social Community Care Supplies & Services  ,27.08.2019,16.09.2019,GPC08190000105,20.00
